step,type,amount,oldbalanceOrg,newbalanceOrig,amount_ratio,new_device,location_anomaly,velocity_5m,velocity_1h,account_age_days,fraud_incidents,hour_of_day,risky_network_links,isFraud
281,TRANSFER,11879.77,168219.76,156339.99,1.42,0,0,1,3,1670,0,17,0,0
84,TRANSFER,81314.02,69347.83,0.0,11.66,1,0,7,11,64,1,12,4,1
645,CASH_OUT,187183.05,182474.34,0.0,14.93,0,0,2,6,131,2,21,4,1
205,CASH_OUT,289547.68,305042.16,15494.48,13.36,0,1,7,18,150,2,13,1,1
369,TRANSFER,282988.07,251192.32,0.0,4.9,1,1,6,16,169,0,9,3,1
392,PAYMENT,11212.1,41856.64,30644.54,0.79,1,0,1,1,1831,0,8,0,0
408,PAYMENT,20726.11,178794.36,158068.25,1.38,0,0,1,2,1703,0,0,0,0
371,PAYMENT,15494.89,113385.22,97890.33,1.58,0,0,1,1,1152,0,11,0,0
628,PAYMENT,13219.18,156159.91,142940.73,0.84,0,0,0,2,1260,0,4,0,0
568,DEBIT,24112.16,177720.11,153607.95,0.19,1,0,0,0,789,0,16,0,0
635,PAYMENT,24788.03,234036.53,209248.5,1.38,0,0,0,0,2497,0,11,0,0
409,CASH_OUT,318657.86,319578.41,920.55,15.42,0,1,2,7,133,0,1,4,1
77,PAYMENT,12565.5,40518.73,27953.23,0.11,0,0,0,1,1375,0,5,0,0
105,PAYMENT,4786.98,52172.76,47385.78,2.17,0,0,0,1,390,0,9,0,0
201,DEBIT,9861.82,60646.98,50785.16,1.75,0,1,1,2,1984,0,9,0,0
118,TRANSFER,18770.64,82416.95,63646.31,1.48,1,0,0,0,422,0,22,0,0
495,DEBIT,15634.54,212043.56,196409.02,1.02,1,0,1,2,2168,0,15,0,0
703,TRANSFER,24629.01,139401.67,114772.66,1.45,0,0,1,3,1819,0,7,0,0
623,CASH_OUT,8276.57,60991.19,52714.62,1.18,0,0,0,1,1660,0,23,0,0
547,PAYMENT,14312.93,158972.5,144659.57,0.92,0,0,1,1,1845,0,19,0,0
694,TRANSFER,3333.69,11244.03,7910.34,0.93,0,0,0,2,1926,0,22,0,0
191,DEBIT,24388.58,327057.57,302668.99,0.75,0,0,1,3,1734,0,23,0,0
195,PAYMENT,4486.0,10046.08,5560.08,1.65,1,1,1,0,1534,0,3,0,0
124,CASH_OUT,13857.7,125426.35,111568.65,0.24,0,0,1,2,822,0,4,0,0
345,TRANSFER,12845.61,61086.3,48240.69,1.4,0,0,0,0,1640,0,9,0,0
619,CASH_OUT,22318.13,236416.52,214098.39,1.31,0,0,0,0,1605,0,19,0,0
309,CASH_OUT,261952.62,288125.32,26172.7,17.64,1,1,7,11,49,0,21,4,1
21,CASH_OUT,7726.11,97373.73,89647.62,1.81,0,1,0,1,301,0,21,0,0
317,PAYMENT,16649.61,225845.84,209196.23,0.26,0,0,0,1,1064,0,5,0,0
120,TRANSFER,12231.43,71602.15,59370.72,0.3,1,0,0,2,981,0,0,0,0
406,PAYMENT,9269.88,57170.65,47900.77,2.07,0,0,0,1,235,0,22,0,0
649,PAYMENT,17880.69,250723.03,232842.34,0.57,0,1,1,2,2109,0,1,0,0
298,DEBIT,888.95,9032.69,8143.74,1.41,0,0,0,2,1403,0,10,0,0
295,PAYMENT,8318.65,80779.91,72461.26,0.8,0,0,0,1,328,0,7,0,0
67,TRANSFER,22627.35,218502.35,195875.0,1.57,0,0,1,1,2194,0,19,0,0
240,CASH_OUT,1075.66,5995.79,4920.13,0.49,0,1,1,2,618,0,0,0,0
540,PAYMENT,20089.94,265646.31,245556.37,0.16,1,1,0,2,1544,0,12,0,0
616,PAYMENT,19197.54,199816.86,180619.32,1.12,0,0,0,0,1655,0,16,0,0
94,TRANSFER,227750.05,238551.19,10801.14,14.7,0,1,6,11,71,1,22,1,1
535,DEBIT,18702.2,83325.59,64623.39,1.96,0,0,1,0,1580,0,7,0,0
390,DEBIT,10658.26,75178.83,64520.57,1.85,0,0,1,3,2363,0,6,0,0
346,PAYMENT,820.05,10174.77,9354.72,0.25,1,1,1,2,227,0,10,0,0
329,CASH_OUT,23200.69,228377.09,205176.4,1.21,0,0,1,2,1312,0,17,0,0
600,TRANSFER,7622.74,86618.01,78995.27,1.24,0,0,1,2,154,0,0,0,0
9,CASH_OUT,23913.53,108753.15,84839.62,0.46,0,0,0,2,558,0,9,0,0
717,TRANSFER,2631.37,38290.59,35659.22,1.61,1,0,1,3,1105,0,21,0,0
182,TRANSFER,893.14,12510.12,11616.98,0.48,0,0,1,1,2274,0,14,0,0
184,PAYMENT,490.59,6565.86,6075.27,1.39,0,0,1,1,1542,0,16,0,0
514,TRANSFER,21631.13,195882.96,174251.83,1.77,0,1,0,0,2105,0,10,0,0
569,PAYMENT,14268.04,29435.38,15167.34,1.84,0,1,0,3,512,0,17,0,0
293,PAYMENT,4462.9,5470.95,1008.05,1.42,1,0,0,3,536,0,5,0,0
296,CASH_OUT,10424.41,12979.2,2554.79,2.01,0,0,1,1,1455,0,8,0,0
455,DEBIT,19884.89,180096.61,160211.72,0.83,0,0,0,3,770,0,23,0,0
547,CASH_OUT,60209.76,51453.87,0.0,11.89,1,0,7,10,115,1,19,3,1
521,PAYMENT,17903.78,247427.59,229523.81,1.89,0,0,0,2,206,0,17,0,0
735,CASH_OUT,6780.33,39120.05,32339.72,1.16,1,0,0,2,427,0,15,0,0
264,CASH_OUT,11789.92,112083.48,100293.56,0.55,0,1,0,0,304,0,0,0,0
343,TRANSFER,4134.0,37490.6,33356.6,2.08,1,1,0,1,781,0,7,0,0
279,DEBIT,23113.79,56355.89,33242.1,1.77,1,1,0,0,2112,0,15,0,0
103,DEBIT,6984.56,75426.9,68442.34,1.06,0,0,1,1,2308,0,7,0,0
319,PAYMENT,11395.42,127817.88,116422.46,1.35,1,1,0,1,608,0,7,0,0
254,PAYMENT,2421.46,35186.36,32764.9,1.04,0,0,0,3,1508,0,14,0,0
692,CASH_OUT,5199.89,10001.89,4802.0,1.13,0,0,1,1,240,0,20,0,0
180,DEBIT,21819.27,320116.61,298297.34,1.71,0,0,0,3,2397,0,12,0,0
423,CASH_OUT,4812.43,34068.46,29256.03,1.36,0,0,1,2,2141,0,15,0,0
21,CASH_OUT,351.72,837.19,485.47,1.79,0,0,0,1,1728,0,21,0,0
673,CASH_OUT,12463.22,72041.36,59578.14,0.88,0,0,0,3,2046,0,1,0,0
9,CASH_OUT,14222.36,176378.16,162155.8,1.37,0,1,0,0,2253,0,9,0,0
107,CASH_OUT,338122.18,399686.54,61564.36,14.07,1,0,4,14,113,0,11,3,1
537,DEBIT,22313.32,290847.52,268534.2,1.32,0,0,0,1,2094,0,9,0,0
567,CASH_OUT,24708.7,78699.08,53990.38,0.18,1,0,0,0,1874,0,15,0,0
197,PAYMENT,7049.51,52838.95,45789.44,1.59,0,0,0,0,811,0,5,0,0
516,DEBIT,7462.05,50256.32,42794.27,0.5,0,0,1,0,1424,0,12,0,0
235,DEBIT,5285.14,66687.13,61401.99,1.76,1,0,1,3,260,0,19,0,0
127,CASH_OUT,13851.76,112251.08,98399.32,0.95,0,1,0,0,861,0,7,0,0
285,DEBIT,13552.8,196602.57,183049.77,1.42,0,0,0,3,2276,0,21,0,0
740,DEBIT,16423.29,218481.78,202058.49,0.38,1,0,0,1,2059,0,20,0,0
427,PAYMENT,7717.05,89487.71,81770.66,0.45,0,0,1,2,2380,0,19,0,0
467,TRANSFER,351.44,924.02,572.58,1.46,1,0,0,3,562,0,11,0,0
684,PAYMENT,24600.21,277300.45,252700.24,1.05,0,1,0,0,225,0,12,0,0
716,PAYMENT,4079.36,47985.89,43906.53,2.02,1,0,0,0,1682,0,20,0,0
528,TRANSFER,209884.1,208942.1,0.0,13.3,1,1,3,9,178,0,0,2,1
277,CASH_OUT,24235.88,144254.83,120018.95,1.92,1,0,1,3,2461,0,13,0,0
21,DEBIT,21536.01,62259.62,40723.61,1.56,0,1,1,0,2266,0,21,0,0
613,TRANSFER,21287.83,88612.16,67324.33,1.34,0,0,0,3,1495,0,13,0,0
380,DEBIT,19876.23,77018.78,57142.55,2.16,0,1,1,3,385,0,20,0,0
38,CASH_OUT,13340.18,122296.19,108956.01,0.68,0,1,0,1,985,0,14,0,0
634,CASH_OUT,14191.33,153040.7,138849.37,0.31,0,0,0,2,500,0,10,0,0
55,CASH_OUT,5273.88,29470.31,24196.43,0.71,1,0,1,1,620,0,7,0,0
305,TRANSFER,8429.41,59990.3,51560.89,1.25,0,1,0,1,2308,0,17,0,0
525,CASH_OUT,18553.38,121036.39,102483.01,1.1,0,0,0,0,1249,0,21,0,0
24,DEBIT,17678.06,105844.43,88166.37,0.4,1,0,1,3,420,0,0,0,0
572,CASH_OUT,3737.43,24441.46,20704.03,1.44,0,1,0,1,2030,0,20,0,0
400,PAYMENT,18963.82,76790.44,57826.62,0.59,1,0,0,0,1383,0,16,0,0
156,TRANSFER,19207.64,65035.49,45827.85,2.07,0,1,0,3,1457,0,12,0,0
436,TRANSFER,914.95,7916.63,7001.68,0.98,1,0,0,1,1811,0,4,0,0
577,PAYMENT,13314.31,186322.79,173008.48,0.57,0,1,1,1,1727,0,1,0,0
326,CASH_OUT,7819.37,14025.56,6206.19,1.66,0,0,1,0,342,0,14,0,0
662,CASH_OUT,10881.76,135280.34,124398.58,1.92,0,0,1,3,1509,0,14,0,0
36,TRANSFER,266956.37,269953.62,2997.25,5.06,1,1,2,9,94,0,12,2,1
647,TRANSFER,232932.6,267744.04,34811.44,6.18,1,1,2,12,113,1,23,3,1
115,TRANSFER,22920.08,237391.37,214471.29,1.28,0,1,1,2,1308,0,19,0,0
111,TRANSFER,240910.83,235990.04,0.0,11.09,0,1,2,6,171,2,15,3,1
213,TRANSFER,24116.81,346593.15,322476.34,1.77,0,0,1,0,1493,0,21,0,0
234,PAYMENT,11555.4,109316.7,97761.3,1.48,1,0,0,0,1311,0,18,0,0
499,DEBIT,8702.09,116290.39,107588.3,1.13,1,1,1,0,1220,0,19,0,0
389,TRANSFER,6162.69,61668.51,55505.82,0.46,0,0,0,1,387,0,5,0,0
327,PAYMENT,12738.37,172205.68,159467.31,0.33,1,0,1,2,2141,0,15,0,0
488,CASH_OUT,20735.57,103862.95,83127.38,0.62,0,0,1,0,165,0,8,0,0
528,CASH_OUT,8928.19,27128.35,18200.16,1.78,0,0,1,3,1211,0,0,0,0
671,DEBIT,13598.89,192510.66,178911.77,1.04,0,1,0,1,2163,0,23,0,0
648,CASH_OUT,11571.33,105078.26,93506.93,1.36,0,1,1,2,1176,0,0,0,0
166,PAYMENT,7865.39,35049.44,27184.05,1.93,0,0,0,1,1743,0,22,0,0
33,TRANSFER,20907.46,163313.23,142405.77,0.97,0,0,0,0,2203,0,9,0,0
494,CASH_OUT,2763.52,4736.77,1973.25,2.1,0,0,0,0,1753,0,14,0,0
541,PAYMENT,15593.2,117918.51,102325.31,0.54,0,1,0,1,501,0,13,0,0
82,PAYMENT,21988.6,190984.56,168995.96,0.91,0,1,1,2,2203,0,10,0,0
245,TRANSFER,19018.82,167144.23,148125.41,0.4,0,0,1,3,2201,0,5,0,0
443,DEBIT,19615.51,188733.83,169118.32,1.86,0,0,0,0,1446,0,11,0,0
432,TRANSFER,19295.5,189871.78,170576.28,1.83,0,1,0,2,2176,0,0,0,0
592,TRANSFER,4367.94,22107.75,17739.81,0.96,0,1,0,1,1030,0,16,0,0
429,TRANSFER,61629.72,65162.64,3532.92,13.99,1,1,8,11,64,2,21,1,1
506,TRANSFER,271862.79,284746.65,12883.86,7.65,1,0,6,12,125,2,2,3,1
253,PAYMENT,14591.26,82039.81,67448.55,1.85,0,0,1,3,614,0,13,0,0
523,TRANSFER,17039.74,163670.4,146630.66,1.46,0,0,0,3,417,0,19,0,0
722,DEBIT,16651.12,184795.39,168144.27,0.96,1,0,1,1,1251,0,2,0,0
139,CASH_OUT,270860.0,233365.15,0.0,14.52,1,0,7,11,60,0,19,2,1
156,TRANSFER,303451.28,288051.34,0.0,4.1,1,0,7,11,55,0,12,2,1
53,TRANSFER,22243.99,253633.86,231389.87,0.21,1,1,0,1,1361,0,5,0,0
94,TRANSFER,18542.61,202871.03,184328.42,0.88,0,0,0,1,1850,0,22,0,0
406,PAYMENT,6999.65,12032.04,5032.39,0.56,0,0,0,0,1055,0,22,0,0
205,TRANSFER,24989.73,72958.95,47969.22,1.01,0,1,0,3,1052,0,13,0,0
25,TRANSFER,21574.08,61033.37,39459.29,1.06,0,0,0,0,528,0,1,0,0
263,PAYMENT,23761.64,306117.79,282356.15,0.46,0,0,0,3,459,0,23,0,0
193,PAYMENT,13811.82,173106.89,159295.07,0.25,0,1,0,1,779,0,1,0,0
674,PAYMENT,13190.51,153849.43,140658.92,1.16,0,0,1,1,674,0,2,0,0
391,DEBIT,6147.36,62838.21,56690.85,0.91,0,0,0,3,787,0,7,0,0
735,PAYMENT,13851.06,190901.83,177050.77,0.62,0,0,0,2,133,0,15,0,0
650,PAYMENT,13314.67,94751.96,81437.29,1.04,0,0,0,3,1855,0,2,0,0
54,DEBIT,1959.22,9362.82,7403.6,1.73,1,0,1,0,704,0,6,0,0
641,CASH_OUT,21110.4,124034.11,102923.71,0.34,0,0,1,1,2202,0,17,0,0
389,PAYMENT,274.26,1488.43,1214.17,2.11,0,1,1,0,166,0,5,0,0
420,CASH_OUT,18573.66,247014.13,228440.47,2.18,0,0,0,3,135,0,12,0,0
652,PAYMENT,15949.93,64254.91,48304.98,0.85,0,0,0,0,2177,0,4,0,0
288,TRANSFER,122475.11,119301.7,0.0,6.52,1,1,8,15,151,2,0,1,1
310,CASH_OUT,6934.81,63332.3,56397.49,1.57,1,0,1,3,1229,0,22,0,0
711,PAYMENT,9789.94,73466.21,63676.27,1.28,0,0,0,1,1471,0,15,0,0
641,CASH_OUT,6005.47,58565.1,52559.63,0.33,1,1,0,3,1276,0,17,0,0
233,PAYMENT,21348.22,279492.32,258144.1,1.76,1,1,0,2,773,0,17,0,0
291,CASH_OUT,66530.07,75114.01,8583.94,10.73,1,0,6,8,40,2,3,1,1
177,TRANSFER,10147.26,51484.58,41337.32,0.59,0,0,1,2,605,0,9,0,0
180,TRANSFER,17881.21,235687.12,217805.91,0.56,0,0,1,1,1150,0,12,0,0
420,PAYMENT,12853.53,87889.79,75036.26,1.57,0,0,1,3,1095,0,12,0,0
154,CASH_OUT,3747.58,35299.2,31551.62,1.57,0,1,0,1,1547,0,10,0,0
527,PAYMENT,24183.0,215546.43,191363.43,1.14,0,1,1,3,306,0,23,0,0
577,DEBIT,16890.27,36938.2,20047.93,0.69,0,0,1,0,1870,0,1,0,0
450,TRANSFER,247937.43,245892.33,0.0,4.76,1,1,8,13,10,0,18,3,1
147,PAYMENT,17984.36,57846.34,39861.98,0.33,0,0,1,1,1996,0,3,0,0
392,CASH_OUT,22433.24,309861.7,287428.46,0.22,0,0,0,2,718,0,8,0,0
226,TRANSFER,4284.42,43268.84,38984.42,0.5,0,0,1,2,1388,0,10,0,0
520,PAYMENT,1517.59,15914.87,14397.28,0.24,1,1,0,0,1983,0,16,0,0
576,DEBIT,12765.05,104002.98,91237.93,1.75,0,1,1,3,1899,0,0,0,0
61,PAYMENT,8140.38,79403.73,71263.35,1.12,0,1,0,2,991,0,13,0,0
294,TRANSFER,3814.18,39495.15,35680.97,1.45,0,0,1,2,1935,0,6,0,0
337,PAYMENT,5603.28,46397.02,40793.74,1.81,0,0,1,0,1296,0,1,0,0
228,PAYMENT,4406.22,21517.2,17110.98,0.42,0,0,0,2,797,0,12,0,0
264,TRANSFER,17441.0,234777.6,217336.6,1.95,0,0,0,1,957,0,0,0,0
293,PAYMENT,874.89,10138.78,9263.89,0.6,1,0,1,3,1465,0,5,0,0
542,TRANSFER,16242.77,41972.87,25730.1,0.15,0,1,1,0,916,0,14,0,0
695,PAYMENT,21267.99,98226.15,76958.16,0.28,1,1,0,0,1890,0,23,0,0
727,DEBIT,9919.58,105683.18,95763.6,1.98,0,0,1,2,1501,0,7,0,0
77,CASH_OUT,3533.59,4594.36,1060.77,1.49,0,0,0,0,1026,0,5,0,0
539,PAYMENT,11900.16,39915.49,28015.33,0.66,0,0,1,3,1108,0,11,0,0
211,PAYMENT,494.09,5411.78,4917.69,0.15,1,1,1,1,2465,0,19,0,0
290,PAYMENT,3707.3,50270.1,46562.8,0.52,0,1,0,3,1478,0,2,0,0
309,TRANSFER,419795.29,442679.17,22883.88,6.55,1,1,3,11,154,1,21,2,1
290,DEBIT,20592.33,149585.56,128993.23,1.93,0,0,0,3,1703,0,2,0,0
67,TRANSFER,22031.51,65760.28,43728.77,0.98,0,0,0,0,1427,0,19,0,0
75,PAYMENT,23343.3,255995.22,232651.92,0.19,1,0,0,1,2055,0,3,0,0
577,PAYMENT,16765.86,225150.94,208385.08,1.45,0,1,0,0,1527,0,1,0,0
204,CASH_OUT,280111.09,274791.26,0.0,7.07,1,1,4,9,102,1,12,3,1
190,TRANSFER,357320.69,338667.07,0.0,10.31,1,1,4,8,98,0,22,2,1
452,CASH_OUT,231719.97,218939.35,0.0,6.6,1,0,3,12,91,1,20,1,1
452,CASH_OUT,18832.53,72339.08,53506.55,2.09,0,1,1,3,1155,0,20,0,0
573,CASH_OUT,15030.03,86270.61,71240.58,0.44,0,0,0,0,1273,0,21,0,0
212,PAYMENT,13138.72,123972.6,110833.88,2.08,0,0,0,3,762,0,20,0,0
471,PAYMENT,20366.69,284688.33,264321.64,1.71,1,0,1,1,2038,0,15,0,0
347,TRANSFER,12663.99,185488.81,172824.82,0.64,0,1,1,2,706,0,11,0,0
37,DEBIT,5872.53,20287.69,14415.16,0.65,0,0,0,3,1550,0,13,0,0
678,PAYMENT,13897.88,117787.53,103889.65,0.69,0,0,0,0,549,0,6,0,0
173,CASH_OUT,22436.72,249486.28,227049.56,1.52,0,0,1,2,1485,0,5,0,0
268,PAYMENT,10983.95,19753.19,8769.24,0.56,0,1,0,2,1513,0,4,0,0
222,TRANSFER,17056.09,75534.77,58478.68,1.0,0,1,0,1,777,0,6,0,0
441,DEBIT,9136.63,108076.52,98939.89,0.12,0,0,1,2,499,0,9,0,0
241,TRANSFER,16580.63,215390.17,198809.54,0.6,0,0,0,1,2348,0,1,0,0
426,TRANSFER,19752.72,159383.82,139631.1,0.84,0,0,1,1,1251,0,18,0,0
342,CASH_OUT,9853.21,60104.3,50251.09,0.4,1,0,0,1,1439,0,6,0,0
638,CASH_OUT,95023.51,110994.63,15971.12,5.36,1,1,4,11,129,2,14,2,1
643,TRANSFER,7741.45,113994.06,106252.61,1.51,0,0,1,0,1931,0,19,0,0
352,CASH_OUT,336655.43,391837.3,55181.87,8.49,1,1,2,13,174,2,16,3,1
434,PAYMENT,23531.74,292256.85,268725.11,1.02,0,1,1,3,815,0,2,0,0
72,TRANSFER,15239.48,195560.38,180320.9,0.13,0,0,1,2,765,0,0,0,0
153,TRANSFER,3242.29,27473.63,24231.34,1.08,0,1,0,1,1986,0,9,0,0
310,CASH_OUT,18674.47,264206.46,245531.99,1.86,0,0,1,1,1181,0,22,0,0
410,PAYMENT,7968.23,42545.63,34577.4,1.26,0,0,1,3,905,0,2,0,0
224,TRANSFER,302053.68,351860.3,49806.62,3.91,1,0,3,13,121,2,8,3,1
331,DEBIT,3743.98,51838.81,48094.83,1.59,0,0,1,0,931,0,19,0,0
616,PAYMENT,4094.38,19299.23,15204.85,1.92,0,0,1,3,2122,0,16,0,0
387,CASH_OUT,9489.96,82390.87,72900.91,1.76,0,0,0,3,2369,0,3,0,0
535,DEBIT,16978.81,50352.98,33374.17,0.1,0,0,0,0,252,0,7,0,0
461,DEBIT,22923.97,182261.12,159337.15,1.09,1,0,1,2,1034,0,5,0,0
354,DEBIT,23642.09,272048.22,248406.13,1.99,0,1,1,0,2489,0,18,0,0
674,TRANSFER,21871.2,261146.16,239274.96,0.9,1,1,0,3,1128,0,2,0,0
391,TRANSFER,8581.84,50878.01,42296.17,0.32,0,1,1,0,2333,0,7,0,0
604,TRANSFER,17197.75,181332.27,164134.52,0.99,0,0,0,0,1821,0,4,0,0
684,TRANSFER,14819.17,99045.02,84225.85,0.1,0,0,0,1,704,0,12,0,0
660,PAYMENT,3333.37,5715.5,2382.13,0.24,0,0,0,0,1478,0,12,0,0
73,CASH_OUT,22667.57,281697.8,259030.23,0.39,0,0,1,0,1942,0,1,0,0
669,PAYMENT,19103.88,136920.41,117816.53,1.52,1,0,0,0,354,0,21,0,0
412,PAYMENT,9152.34,48528.74,39376.4,1.54,1,0,0,3,2023,0,4,0,0
110,DEBIT,15322.82,212936.08,197613.26,1.95,0,0,0,3,1079,0,14,0,0
680,PAYMENT,1020.17,5067.15,4046.98,0.5,1,0,1,3,1374,0,8,0,0
546,DEBIT,873.15,10159.7,9286.55,1.64,0,0,1,1,1893,0,18,0,0
391,PAYMENT,5539.91,21347.33,15807.42,0.46,0,1,1,0,139,0,7,0,0
250,PAYMENT,19649.53,109051.74,89402.21,0.77,0,0,1,3,1412,0,10,0,0
278,TRANSFER,4992.15,24040.57,19048.42,1.13,0,0,1,0,618,0,14,0,0
304,PAYMENT,22866.02,297599.51,274733.49,0.95,0,1,0,3,1979,0,16,0,0
281,TRANSFER,239721.83,202193.31,0.0,15.49,1,0,4,12,105,0,17,1,1
494,PAYMENT,24045.8,340067.56,316021.76,1.28,0,1,0,3,589,0,14,0,0
149,DEBIT,871.62,11863.18,10991.56,0.59,0,0,0,3,1957,0,5,0,0
177,PAYMENT,22013.92,114253.68,92239.76,2.15,0,0,1,1,1933,0,9,0,0
617,TRANSFER,20953.91,52830.29,31876.38,1.75,0,0,0,0,1633,0,17,0,0
363,PAYMENT,18501.33,24257.15,5755.82,0.64,1,0,1,1,565,0,3,0,0
443,TRANSFER,9286.46,46314.37,37027.91,0.21,0,0,0,0,517,0,11,0,0
157,DEBIT,5614.79,11573.11,5958.32,0.71,0,1,1,0,816,0,13,0,0
300,PAYMENT,14339.91,194366.07,180026.16,0.83,0,1,0,1,1582,0,12,0,0
521,DEBIT,22563.81,272703.94,250140.13,0.38,0,0,1,1,976,0,17,0,0
222,PAYMENT,20274.2,301542.39,281268.19,0.42,0,1,0,1,973,0,6,0,0
197,CASH_OUT,11549.63,86659.34,75109.71,0.13,0,0,1,3,1063,0,5,0,0
377,PAYMENT,22674.63,255150.71,232476.08,0.72,0,0,0,3,2465,0,17,0,0
523,TRANSFER,10819.26,64550.24,53730.98,0.42,0,0,1,0,982,0,19,0,0
605,DEBIT,6526.49,30629.87,24103.38,1.05,0,0,0,1,408,0,5,0,0
704,CASH_OUT,403240.46,370380.02,0.0,15.29,1,1,5,8,79,2,8,4,1
14,PAYMENT,6795.42,39069.23,32273.81,1.22,0,1,1,1,2451,0,14,0,0
569,CASH_OUT,14535.04,21359.92,6824.88,1.35,0,1,1,3,1488,0,17,0,0
203,DEBIT,10666.48,138038.49,127372.01,1.99,0,0,1,0,1775,0,11,0,0
7,PAYMENT,2664.45,19603.89,16939.44,1.65,0,0,1,3,1984,0,7,0,0
332,PAYMENT,15162.8,203081.26,187918.46,0.98,0,0,0,2,398,0,20,0,0
41,CASH_OUT,348121.24,301114.41,0.0,11.49,0,0,3,10,160,1,17,2,1
268,PAYMENT,458.29,6342.42,5884.13,0.91,0,0,0,1,606,0,4,0,0
42,CASH_OUT,133906.25,117709.57,0.0,7.65,1,1,5,13,171,0,18,3,1
565,PAYMENT,10800.03,62990.58,52190.55,0.72,0,0,0,0,469,0,13,0,0
644,PAYMENT,2098.5,4911.33,2812.83,0.31,1,0,1,0,1615,0,20,0,0
667,PAYMENT,7806.01,25693.25,17887.24,0.25,0,0,1,3,2164,0,19,0,0
736,TRANSFER,15615.61,123679.21,108063.6,0.11,1,0,0,1,2273,0,16,0,0
66,TRANSFER,197010.07,187861.06,0.0,12.74,1,1,6,9,128,1,18,3,1
440,TRANSFER,68363.17,55014.69,0.0,10.69,1,0,8,13,154,0,8,3,1
327,CASH_OUT,95274.57,95855.68,581.11,12.97,0,0,6,14,39,1,15,4,1
96,DEBIT,11327.07,58311.46,46984.39,1.47,1,0,0,2,909,0,0,0,0
491,DEBIT,22121.92,291033.72,268911.8,0.66,0,0,1,0,1708,0,11,0,0
715,DEBIT,12805.99,168333.47,155527.48,1.96,0,0,0,2,145,0,19,0,0
143,PAYMENT,21024.81,250995.98,229971.17,0.95,0,1,0,1,339,0,23,0,0
218,TRANSFER,23350.23,195243.87,171893.64,1.94,0,1,0,3,1413,0,2,0,0
155,CASH_OUT,6127.87,25612.58,19484.71,1.86,0,1,1,0,1060,0,11,0,0
287,PAYMENT,1845.96,20767.53,18921.57,2.09,0,0,0,1,2209,0,23,0,0
126,CASH_OUT,11053.93,80646.99,69593.06,0.95,0,0,0,3,420,0,6,0,0
604,CASH_OUT,171165.03,185832.56,14667.53,13.73,1,1,8,19,10,1,4,4,1
700,DEBIT,24460.08,263501.2,239041.12,0.7,0,0,1,2,2468,0,4,0,0
388,TRANSFER,24733.32,286032.78,261299.46,0.27,0,1,0,0,1714,0,4,0,0
544,PAYMENT,11666.71,89275.19,77608.48,1.19,0,0,0,0,2298,0,16,0,0
569,TRANSFER,15856.54,75542.66,59686.12,1.85,1,1,0,2,954,0,17,0,0
72,PAYMENT,24409.42,356660.3,332250.88,1.14,0,1,1,0,2142,0,0,0,0
174,TRANSFER,6065.6,44830.3,38764.7,1.14,0,0,0,3,833,0,6,0,0
83,TRANSFER,13680.55,196082.45,182401.9,1.13,1,0,1,0,495,0,11,0,0
286,TRANSFER,12673.71,28150.33,15476.62,1.69,0,0,1,0,2238,0,22,0,0
472,PAYMENT,4753.54,49963.36,45209.82,1.89,1,0,0,2,986,0,16,0,0
134,TRANSFER,13495.61,34507.77,21012.16,0.2,0,0,1,3,2186,0,14,0,0
121,PAYMENT,12758.33,56150.24,43391.91,2.06,0,1,0,3,2376,0,1,0,0
544,TRANSFER,7446.87,49751.15,42304.28,1.82,0,0,0,2,1072,0,16,0,0
101,CASH_OUT,116800.14,118531.49,1731.35,11.14,0,0,2,8,156,2,5,2,1
574,DEBIT,21482.22,146744.46,125262.24,0.76,0,0,1,3,1964,0,22,0,0
257,DEBIT,19347.53,182345.22,162997.69,1.26,0,0,0,3,614,0,17,0,0
585,PAYMENT,224.45,938.5,714.05,1.89,0,0,1,2,239,0,9,0,0
116,PAYMENT,4681.35,18274.49,13593.14,2.03,0,1,1,2,992,0,20,0,0
569,TRANSFER,337.29,1525.61,1188.32,0.26,0,0,0,2,1189,0,17,0,0
348,CASH_OUT,4244.82,8127.57,3882.75,1.22,0,0,1,3,1925,0,12,0,0
262,TRANSFER,1375.05,19644.39,18269.34,1.87,1,0,1,2,1928,0,22,0,0
105,DEBIT,180.53,1056.51,875.98,1.34,1,0,1,0,648,0,9,0,0
305,TRANSFER,336335.7,336665.47,329.77,4.13,0,1,6,13,60,0,17,4,1
599,DEBIT,10281.47,49175.07,38893.6,0.39,0,0,1,3,1657,0,23,0,0
101,PAYMENT,5210.07,53440.26,48230.19,0.99,0,1,1,0,1266,0,5,0,0
295,TRANSFER,8541.42,105200.39,96658.97,0.52,0,0,1,2,2011,0,7,0,0
352,PAYMENT,19814.71,271878.47,252063.76,1.09,0,0,0,0,1745,0,16,0,0
472,PAYMENT,2178.81,17409.95,15231.14,1.27,1,0,1,3,625,0,16,0,0
14,DEBIT,5729.29,30510.26,24780.97,2.07,0,0,1,0,1680,0,14,0,0
110,TRANSFER,15421.99,89757.58,74335.59,0.16,0,1,1,0,309,0,14,0,0
21,TRANSFER,5501.92,25088.95,19587.03,0.83,0,0,0,3,1883,0,21,0,0
692,TRANSFER,2664.91,29000.7,26335.79,1.37,0,0,0,2,1523,0,20,0,0
340,DEBIT,17355.18,224327.09,206971.91,1.73,0,0,0,1,2012,0,4,0,0
